imagem;index;mediana;mean global;desvio;mean blue;desv blue;mean green;desv green;mean red;desv red;R/G mean;R/B mean;R/G desv;R/B desv;isfire
fire_0151.jpg;14;40;51,22;18,252;76,918;1,31;37,251;1,322;39,491;1,684;1,06;0,513;1,274;1,285;0
fire_0151.jpg;15;39;50,78;18,649;77,019;1,686;36,432;1,423;38,89;1,655;1,067;0,505;1,163;0,982;0
fire_0151.jpg;16;40;50,365;18,168;75,901;1,154;35,853;1,127;39,341;1,845;1,097;0,518;1,636;1,599;0
fire_0151.jpg;17;40;49,766;18,02;75,046;0,989;34,966;0,918;39,286;2,087;1,124;0,523;2,274;2,109;0
fire_0151.jpg;18;39;49,417;18,234;75,016;1,127;34,59;1,002;38,645;1,983;1,117;0,515;1,979;1,759;0
fire_0151.jpg;19;35;47,711;18,268;73,387;1,575;33,774;1,201;35,971;2,43;1,065;0,49;2,024;1,543;0
fire_0151.jpg;20;40;53,911;21,046;83,6;1,368;39,776;1,546;38,357;1,159;0,964;0,459;0,749;0,847;0
fire_0151.jpg;21;41;54,21;20,093;82,507;1,589;40,41;1,453;39,712;2,284;0,983;0,481;1,572;1,437;0
fire_0151.jpg;22;44;55,598;19,026;82,323;1,68;41,014;1,727;43,458;2,409;1,06;0,528;1,395;1,434;0
fire_0151.jpg;23;46;56,142;18,089;81,538;1,297;41,65;1,158;45,238;2,187;1,086;0,555;1,888;1,686;0
fire_0151.jpg;24;46;55,92;17,842;80,92;1,296;40,92;1,296;45,92;1,296;1,122;0,567;1;1;0
fire_0151.jpg;25;45;55,012;17,818;79,962;1,464;40,082;1,524;44,994;1,498;1,123;0,563;0,983;1,023;0
fire_0151.jpg;26;45;54,459;17,856;79,371;1,617;39,23;2,286;44,774;1,539;1,141;0,564;0,674;0,952;0
fire_0151.jpg;27;45;54,242;17,598;78,51;2,342;38,731;2,94;45,483;2,942;1,174;0,579;1,001;1,256;0
fire_0151.jpg;28;54;59,851;21,235;75,091;5,416;42,813;7,921;61,648;27,11;1,44;0,821;3,423;5,005;0
fire_0151.jpg;29;62;63,65;23,067;70,792;6,585;45,046;9,122;75,112;30,679;1,667;1,061;3,363;4,659;0
fire_0151.jpg;30;45;57,486;19,577;85,032;1,512;43,966;1,101;43,459;2,83;0,988;0,511;2,57;1,872;0
fire_0151.jpg;31;47;58,145;18,494;84,139;1,449;44,064;1,268;46,232;2,557;1,049;0,549;2,016;1,764;0
fire_0151.jpg;32;50;59,445;17,679;84,21;1,222;44,771;1,503;49,355;1,866;1,102;0,586;1,241;1,526;0
fire_0151.jpg;33;51;60,605;17,626;85,267;1,285;45,726;1,49;50,822;1,68;1,111;0,596;1,127;1,307;0
fire_0151.jpg;34;51;60,174;17,272;84,176;2,222;45,173;1,349;51,173;2,463;1,133;0,608;1,826;1,109;0
fire_0151.jpg;35;65;62,38;14,615;77,923;3,889;46,302;2,693;62,914;10,865;1,359;0,807;4,035;2,794;0
fire_0151.jpg;36;54;60,495;15,72;80,723;2,779;45,046;1,89;55,715;7,703;1,237;0,69;4,076;2,772;0
fire_0151.jpg;37;65;67,491;22,644;77,491;7,089;49,634;8,665;75,349;30,532;1,518;0,972;3,524;4,307;0
fire_0151.jpg;38;82;110,755;59,849;61,317;4,878;84,062;17,539;186,885;38,237;2,223;3,048;2,18;7,839;0
fire_0151.jpg;39;89;115,433;66,145;54,005;3,306;90,934;18,706;201,358;31,744;2,214;3,729;1,697;9,6;0
fire_0151.jpg;40;49;55,74;15,711;63,622;19,175;43,467;4,465;60,131;10,993;1,383;0,945;2,462;0,573;0
fire_0151.jpg;41;50;56,554;15,191;65,592;18,474;44,099;3,941;59,97;9,326;1,36;0,914;2,367;0,505;0
fire_0151.jpg;42;55;62,463;15,043;82,901;2,246;48,27;1,645;56,218;3,602;1,165;0,678;2,19;1,604;0
fire_0151.jpg;43;62;65,489;14,838;83,822;3,038;49,803;1,782;62,84;7,676;1,262;0,75;4,307;2,527;0
fire_0151.jpg;44;65;66,894;14,851;79,214;3,969;50,251;2,78;71,218;13,81;1,417;0,899;4,968;3,479;0
fire_0151.jpg;45;68;71,807;18,962;69,688;4,781;52,498;3,478;93,237;14,393;1,776;1,338;4,138;3,01;0
fire_0151.jpg;46;70;70,811;27,616;67,502;20,178;52,021;18,606;92,909;26,119;1,786;1,376;1,404;1,294;0
fire_0151.jpg;47;74;96,02;68,892;54,224;40,731;78,69;54,684;155,147;63,604;1,972;2,861;1,163;1,562;1
fire_0151.jpg;48;131;137,979;84,614;49,85;13,617;131,362;39,858;232,725;54,013;1,772;4,669;1,355;3,967;0
fire_0151.jpg;49;139;148,574;81,035;54,627;4,629;141,363;21,525;249,733;10,2;1,767;4,572;0,474;2,204;0
fire_0151.jpg;50;44;52,066;18,586;41,685;5,932;38,891;5,887;75,621;11,417;1,944;1,814;1,939;1,925;0
fire_0151.jpg;51;45;51,015;16,124;42,787;5,68;38,216;5,169;72,043;6,876;1,885;1,684;1,33;1,211;0
fire_0151.jpg;52;54;59,593;17,733;59,419;19,378;45,456;6,882;73,904;10,761;1,626;1,244;1,564;0,555;0
fire_0151.jpg;53;51;66,597;38,026;42,149;13,905;45,563;9,44;112,078;30,769;2,46;2,659;3,259;2,213;0
fire_0151.jpg;54;55;71,517;35,021;46,019;13,379;49,966;6,004;118,565;11,67;2,373;2,576;1,944;0,872;0
fire_0151.jpg;55;61;65,835;30,729;51,026;21,668;46,589;15,656;99,891;19,201;2,144;1,958;1,226;0,886;1
fire_0151.jpg;56;36;51,998;45,914;29,834;24,203;38,814;31,501;87,346;53,214;2,25;2,928;1,689;2,199;1
fire_0151.jpg;57;28;33,73;14,208;25,44;4,38;25,699;3,91;50,05;13,097;1,948;1,967;3,349;2,99;0
fire_0151.jpg;58;29;56,279;66,982;32,478;24,502;54,867;66,816;81,491;84,8;1,485;2,509;1,269;3,461;0
fire_0151.jpg;59;150;141,31;85,956;52,854;17,69;141,883;44,895;229,194;65,488;1,615;4,336;1,459;3,702;0
fire_0151.jpg;60;49;66,778;49,516;35,219;18,983;50,758;30,68;114,357;50,375;2,253;3,247;1,642;2,654;0
fire_0151.jpg;61;42;55,761;25,639;38,654;3,782;38,877;4,816;89,752;14,192;2,309;2,322;2,947;3,752;0
fire_0151.jpg;62;43;62,545;36,31;36,749;5,876;42,282;8,715;108,605;25,442;2,569;2,955;2,919;4,33;0
fire_0151.jpg;63;85;111,13;78,463;40,174;32,614;95,122;52,595;198,094;42,257;2,083;4,931;0,803;1,296;1
fire_0151.jpg;64;58;88,276;69,372;37,707;27,712;72,947;45,21;154,173;67,013;2,113;4,089;1,482;2,418;1
fire_0151.jpg;65;28;38,017;29,545;24,997;11,557;29,171;15,501;59,882;38,974;2,053;2,396;2,514;3,372;0
fire_0151.jpg;66;28;30,634;8,712;25,496;3,481;25,026;3,532;41,381;5,455;1,654;1,623;1,544;1,567;0
fire_0151.jpg;67;27;29,488;8,675;24,952;3,7;23,861;4,315;39,651;6,158;1,662;1,589;1,427;1,664;0
fire_0151.jpg;68;25;26,159;7,114;23,24;3,547;20,514;3,412;34,723;3,725;1,693;1,494;1,092;1,05;0
fire_0151.jpg;69;23;41,725;54,456;24,251;17,325;36,221;43,096;64,702;76,651;1,786;2,668;1,779;4,424;0
fire_0151.jpg;70;24;27,893;14,165;18,989;8,876;23,006;7,753;41,683;13,026;1,812;2,195;1,68;1,468;0
fire_0151.jpg;71;41;48,821;30,543;31,019;16,768;35,698;16,603;79,746;28,218;2,234;2,571;1,7;1,683;0
fire_0151.jpg;72;38;54,83;48,574;32,022;31,159;41,427;36,064;91,042;52,875;2,198;2,843;1,466;1,697;0
fire_0151.jpg;73;55;95,876;84,55;58,832;63,463;92,909;82,955;135,888;86,919;1,463;2,31;1,048;1,37;1
fire_0151.jpg;74;31;39,494;24,167;26,768;11,32;31,302;15,072;60,413;27,023;1,93;2,257;1,793;2,387;0
fire_0151.jpg;75;25;27,605;7,592;23,206;3,553;22,557;3,475;37,053;3,756;1,643;1,597;1,081;1,057;0
fire_0151.jpg;76;25;27,999;6,615;23,99;2,415;23,411;2,499;36,595;2,862;1,563;1,525;1,145;1,185;0
fire_0151.jpg;77;26;27,321;7,174;23,363;3,519;22,773;3,751;35,826;4,39;1,573;1,533;1,17;1,248;0
fire_0151.jpg;78;22;24,338;6,048;21,544;3,037;19,803;2,963;31,667;3,103;1,599;1,47;1,047;1,022;0
fire_0151.jpg;79;21;22,421;6,651;19,093;3,565;18,09;4,156;30,08;3,771;1,663;1,575;0,907;1,058;0
fire_0151.jpg;80;20;21,681;9,917;14,586;6,481;20,045;7,513;30,413;8,205;1,517;2,085;1,092;1,266;0
fire_0151.jpg;81;24;25,367;11,373;17,23;7,785;23,314;7,594;35,557;9,772;1,525;2,064;1,287;1,255;0
fire_0151.jpg;82;26;27,004;12,616;18,562;10,069;24,48;8,923;37,971;9,928;1,551;2,046;1,113;0,986;0
fire_0151.jpg;83;26;27,043;11,257;17,958;6,807;23,76;5,959;39,411;7,214;1,659;2,195;1,211;1,06;0
fire_0151.jpg;84;27;27,727;11,851;18,651;9,115;25,754;7,834;38,778;8,278;1,506;2,079;1,057;0,908;0
fire_0151.jpg;85;23;24,531;9,703;18,509;7,354;21,901;6,811;33,182;7,996;1,515;1,793;1,174;1,087;0
fire_0151.jpg;86;23;24,683;10,227;18,877;7,993;21,939;7,649;33,232;8,779;1,515;1,76;1,148;1,098;0
fire_0151.jpg;87;23;24,558;8,126;19,323;5,084;20,758;4,797;33,594;5,078;1,618;1,739;1,059;0,999;0
fire_0151.jpg;88;24;24,492;9,545;17,706;7,643;23,198;6,707;32,573;7,54;1,404;1,84;1,124;0,987;0
fire_0151.jpg;89;20;20,33;8,734;14,602;7,511;20,051;7,103;26,338;7,281;1,314;1,804;1,025;0,969;0
fire_0151.jpg;90;28;28,385;10,627;22,843;7,721;24,122;7,821;38,19;8,545;1,583;1,672;1,093;1,107;0
fire_0151.jpg;91;30;30,299;10,442;24,307;8,075;27,17;7,934;39,419;8,373;1,451;1,622;1,055;1,037;0
fire_0151.jpg;92;26;26,46;10,143;22,056;8,171;22,608;7,788;34,715;8,88;1,536;1,574;1,14;1,087;0
fire_0151.jpg;93;25;26,017;8,775;21,731;6,364;21,803;5,962;34,517;6,825;1,583;1,588;1,145;1,072;0
fire_0151.jpg;94;26;26,585;8,648;22,251;5,849;22,114;5,914;35,39;6,232;1,6;1,59;1,054;1,065;0
fire_0151.jpg;95;26;27,183;8,673;23,014;6,358;23,021;6,002;35,515;6,716;1,543;1,543;1,119;1,056;0
fire_0151.jpg;96;27;27,113;9,581;22,97;7,487;23,027;7,446;35,341;7,894;1,535;1,539;1,06;1,054;0
fire_0151.jpg;97;22;23,022;9,347;18,531;6,932;19,251;7,074;31,283;7,834;1,625;1,688;1,108;1,13;0
fire_0151.jpg;98;24;24,997;9,144;19,995;6,411;21,749;6,51;33,246;7,983;1,529;1,663;1,226;1,245;0
fire_0151.jpg;99;14;14,898;7,794;9,666;6,149;14,528;6,219;20,501;6,845;1,411;2,121;1,101;1,113;0
fire_0157.jpg;0;68;97,362;75,377;39,858;20,548;99,818;66,168;152,41;76,821;1,527;3,824;1,161;3,739;1
fire_0157.jpg;1;40;54,033;38,319;25,52;8,455;47,035;19,443;89,544;42,808;1,904;3,509;2,202;5,063;1
fire_0157.jpg;2;34;43,797;27,334;24,624;7,962;37,821;14,146;68,947;30,694;1,823;2,8;2,17;3,855;1
fire_0157.jpg;3;53;61,486;39,393;29,67;14,535;53,579;17,395;101,21;38,587;1,889;3,411;2,218;2,655;1
fire_0157.jpg;4;39;49,061;35,616;24,462;9,248;41,347;18,201;81,373;40,989;1,968;3,326;2,252;4,432;0
fire_0157.jpg;5;32;37,578;14,388;25,966;6,306;32,56;6,791;54,208;9,93;1,665;2,088;1,462;1,575;0
fire_0157.jpg;6;52;57,987;33,779;34,419;14,452;50,672;20,909;88,87;34,846;1,754;2,582;1,667;2,411;0
fire_0157.jpg;7;132;135,369;73,15;57,41;18,385;135,854;42,54;212,843;42,718;1,567;3,707;1,004;2,324;1
fire_0157.jpg;8;118;124,124;73,302;46,251;13,267;120,83;37,641;205,291;43,171;1,699;4,439;1,147;3,254;1
fire_0157.jpg;9;157;148,957;83,544;49,334;14,783;163,034;48,404;234,504;30,598;1,438;4,753;0,632;2,07;1
fire_0157.jpg;10;200;170,758;81,005;62,832;10,831;199,288;27,446;250,154;7,016;1,255;3,981;0,256;0,648;1
fire_0157.jpg;11;108;113,234;74,052;33,062;17,714;107,915;31,472;198,723;37,183;1,841;6,011;1,181;2,099;1
fire_0157.jpg;12;91;99,066;70,232;24,835;14,213;90,968;27,117;181,395;38,812;1,994;7,304;1,431;2,731;1
fire_0157.jpg;13;81;89,972;68,072;22,296;13,181;81,011;29,792;166,61;48,027;2,057;7,473;1,612;3,644;1
fire_0157.jpg;14;59;72,745;52,774;20,034;8,715;61,826;17,648;136,376;31,956;2,206;6,807;1,811;3,667;1
fire_0157.jpg;15;31;39,211;21,003;19,179;3,659;32,045;4,494;66,41;9,867;2,072;3,463;2,196;2,696;0
fire_0157.jpg;16;35;43,591;23,847;20,109;3,161;36,331;5,014;74,334;11,027;2,046;3,697;2,199;3,488;0
fire_0157.jpg;17;103;113,453;77,192;35,835;16,897;112,368;47,787;192,157;55,558;1,71;5,362;1,163;3,288;1
fire_0157.jpg;18;167;153,57;84,586;48,67;14,951;169,734;40,598;242,304;21,3;1,428;4,978;0,525;1,425;1
fire_0157.jpg;19;241;180,252;85,118;64,21;17,492;227,251;31,094;249,296;4,549;1,097;3,883;0,146;0,26;1
fire_0157.jpg;20;189;162,836;81,435;57,376;14,37;182,674;27,821;248,458;8,256;1,36;4,33;0,297;0,575;1
fire_0157.jpg;21;139;135,134;81,102;38,258;14,599;137,136;25,317;230,01;22,093;1,677;6,012;0,873;1,513;1
fire_0157.jpg;22;99;105,268;72,942;28,408;17,175;100,17;35,222;187,227;42,136;1,869;6,591;1,196;2,453;1
fire_0157.jpg;23;111;118,243;80,232;32,629;19,945;119,467;47,291;202,632;47,165;1,696;6,21;0,997;2,365;1
fire_0157.jpg;24;80;98,771;73,482;29,101;16,65;95,626;50,279;171,586;56,813;1,794;5,896;1,13;3,412;1
fire_0157.jpg;25;39;50,927;31,441;22,093;7,573;42,157;11,307;88,533;21,397;2,1;4,007;1,892;2,825;0
fire_0157.jpg;26;41;50,628;30,492;20,453;3,943;41,81;7,18;89,622;14,603;2,144;4,382;2,034;3,703;0
fire_0157.jpg;27;123;130,645;84,812;40,195;18,125;141,254;61,535;210,485;52,879;1,49;5,237;0,859;2,917;1
fire_0157.jpg;28;242;193;76,138;88,365;27,201;242,214;13,742;248,421;4,498;1,026;2,811;0,327;0,165;1
fire_0157.jpg;29;245;200,821;71,477;104,733;37,865;252,49;3,276;245,242;2,602;0,971;2,342;0,794;0,069;1
fire_0157.jpg;30;126;128,92;78,637;38,342;17,7;128,795;32,053;219,622;27,917;1,705;5,728;0,871;1,577;1
fire_0157.jpg;31;198;162,474;83,85;55,792;18,952;188,619;43,656;243,011;16,627;1,288;4,356;0,381;0,877;1
fire_0157.jpg;32;138;137,181;82,415;41,715;19,683;143,438;44,029;226,389;30,66;1,578;5,427;0,696;1,558;1
fire_0157.jpg;33;117;120,405;78,126;36,699;20,173;120,942;46,221;203,573;42,94;1,683;5,547;0,929;2,129;1
fire_0157.jpg;34;108;111,465;75,716;30,883;14,575;106,035;35,003;197,475;42,9;1,862;6,394;1,226;2,943;1
fire_0157.jpg;35;113;116,85;78,947;32,326;15,792;115,117;42,17;203,106;45,638;1,764;6,283;1,082;2,89;1
fire_0157.jpg;36;104;122,422;80,276;44,318;21,567;125,648;61,221;197,299;58,329;1,57;4,452;0,953;2,705;1
fire_0157.jpg;37;132;136,7;85,797;40,107;19,546;148,782;58,67;221,211;40,507;1,487;5,515;0,69;2,072;1
fire_0157.jpg;38;243;189,467;81,325;75,354;14,166;246,09;9,195;246,958;4,749;1,004;3,277;0,516;0,335;1
fire_0157.jpg;39;241;190,606;76,254;88,742;31,657;235,134;27,793;247,941;4,818;1,054;2,794;0,173;0,152;1
fire_0157.jpg;40;190;164,962;81,86;65,379;26,354;189,477;53,154;240,029;20,745;1,267;3,671;0,39;0,787;1
fire_0157.jpg;41;244;198,962;67,96;109,33;32,36;240,419;26,697;247,136;4,735;1,028;2,26;0,177;0,146;1
fire_0157.jpg;42;241;192,492;75,382;88,792;23,237;241,515;18,271;247,168;5,217;1,023;2,784;0,286;0,225;1
fire_0157.jpg;43;234;184,318;77,647;83,918;35,613;221,696;36,417;247,341;6,59;1,116;2,947;0,181;0,185;1
fire_0157.jpg;44;184;158,659;83,717;59,664;25,301;183,443;56,41;232,87;35,801;1,269;3,903;0,635;1,415;1
fire_0157.jpg;45;142;142,393;83,29;45,456;25,338;154,134;52,041;227,587;25,859;1,477;5,007;0,497;1,021;1
fire_0157.jpg;46;175;155,741;81,594;54,686;18,946;171,954;39,151;240,584;20,198;1,399;4,399;0,516;1,066;1
fire_0157.jpg;47;222;176,995;81,567;67,982;17,822;215,376;35,177;247,626;7,692;1,15;3,642;0,219;0,432;1
fire_0157.jpg;48;240;189,675;76,457;84,33;19,462;238,16;21,137;246,534;5,474;1,035;2,923;0,259;0,281;1
fire_0157.jpg;49;198;172,938;80,254;70,005;25,029;201,957;41,057;246,853;10,461;1,222;3,526;0,255;0,418;1
fire_0157.jpg;50;150;148,179;82,811;55,109;26,19;163,587;62,217;225,84;32,946;1,381;4,098;0,53;1,258;1
fire_0157.jpg;51;244;197,109;73,84;94,034;19,265;252,84;2,606;244,453;2,673;0,967;2,6;1,026;0,139;1
fire_0157.jpg;52;244;197,843;72,95;97,189;26,487;251,133;5,727;245,208;4,038;0,976;2,523;0,705;0,152;1
fire_0157.jpg;53;245;214,014;54,882;143,49;38,959;252,211;5,464;246,341;3,248;0,977;1,717;0,594;0,083;1
fire_0157.jpg;54;234;185,942;77,334;79,802;17,812;229,845;22,611;248,179;6,797;1,08;3,11;0,301;0,382;1
fire_0157.jpg;55;176;159,141;83,364;56,038;25,853;180,437;45,286;240,949;18,799;1,335;4,3;0,415;0,727;1
fire_0157.jpg;56;191;166,948;80,939;62,733;20,685;190,51;34,476;247,6;10,79;1,3;3,947;0,313;0,522;1
fire_0157.jpg;57;224;180,937;78,938;73,589;15,51;219,131;25,507;250,091;6,134;1,141;3,398;0,24;0,395;1
fire_0157.jpg;58;187;157,61;81,058;60,342;19,129;176,544;48,102;235,944;32,795;1,336;3,91;0,682;1,714;1
fire_0157.jpg;59;88;103,242;63,598;38,078;18,151;94,592;28,537;177,056;34,937;1,872;4,65;1,224;1,925;1
fire_0157.jpg;60;116;124,027;77,202;44,325;17,039;123,941;50,416;203,814;48,268;1,644;4,598;0,957;2,833;1
fire_0157.jpg;61;238;192,212;70,037;100,261;28,237;229,637;32,367;246,738;6,459;1,074;2,461;0,2;0,229;1
fire_0157.jpg;62;239;192,417;70,951;101,408;38,274;228,109;31,44;247,733;5,673;1,086;2,443;0,18;0,148;1
fire_0157.jpg;63;244;206,384;62,228;122,958;32,581;250,066;9,426;246,128;4,381;0,984;2,002;0,465;0,134;1
fire_0157.jpg;64;241;191,667;76,338;86,478;24,585;240,541;14,972;247,981;5,408;1,031;2,868;0,361;0,22;1
fire_0157.jpg;65;208;170,823;82,021;61,52;13,366;200,925;28,872;250,026;6,601;1,244;4,064;0,229;0,494;1
fire_0157.jpg;66;124;129,262;77,23;41,539;17,787;130,33;36,918;215,918;31,755;1,657;5,198;0,86;1,785;1
fire_0157.jpg;67;183;160,854;79,804;60,013;17,689;178,144;33,411;244,406;15,092;1,372;4,073;0,452;0,853;1
fire_0157.jpg;68;147;146,928;77,07;55,571;19,24;152,538;34,445;232,675;23,075;1,525;4,187;0,67;1,199;1
fire_0157.jpg;69;115;123,291;73,749;48,2;22,19;123,571;47,184;198,102;48,604;1,603;4,11;1,03;2,19;1
fire_0157.jpg;70;101;120,961;76,089;47,958;19,502;120,173;51,643;194,75;59,55;1,621;4,061;1,153;3,054;1
fire_0157.jpg;71;175;165,002;76,619;67,603;15,49;179,16;26,328;248,242;7,912;1,386;3,672;0,301;0,511;1
fire_0157.jpg;72;202;169,939;80,16;65,933;19,753;197,701;35,776;246,184;14,335;1,245;3,734;0,401;0,726;1
fire_0157.jpg;73;150;144,983;83,057;49,402;23,295;160,187;56,724;225,36;33,282;1,407;4,562;0,587;1,429;1
fire_0157.jpg;74;179;158,196;84,02;56,941;21,481;181,472;55,158;236,174;28,274;1,301;4,148;0,513;1,316;1
fire_0157.jpg;75;139;130,761;80,209;40,962;17,724;134,83;44,296;216,491;39,927;1,606;5,285;0,901;2,253;1
fire_0157.jpg;76;105;111,052;73,921;33,021;19,993;107,299;35,784;192,837;43,829;1,797;5,84;1,225;2,192;1
fire_0157.jpg;77;126;130,215;82,102;43,859;22,656;135,851;52,144;210,936;54,633;1,553;4,809;1,048;2,411;1
fire_0157.jpg;78;85;95,12;68,467;27,165;12,371;88,584;32,782;169,611;51,244;1,915;6,244;1,563;4,142;1
fire_0157.jpg;79;75;87,748;61,674;29,259;16,108;80,464;31,651;153,522;48,473;1,908;5,247;1,532;3,009;1
fire_0157.jpg;80;61;72,222;35,57;39,117;11,857;61,779;13,221;115,771;19,459;1,874;2,96;1,472;1,641;0
fire_0157.jpg;81;111;126,399;73,615;53,595;20,846;127,8;54,749;197,802;49,242;1,548;3,691;0,899;2,362;1
fire_0157.jpg;82;133;132,589;77,25;50,792;21,838;135,299;47,893;211,675;46,683;1,564;4,167;0,975;2,138;1
fire_0157.jpg;83;77;87,337;59,875;28,434;16,658;79,518;28,394;154,058;41,095;1,937;5,418;1,447;2,467;1
fire_0157.jpg;84;68;81,644;55,277;28,811;15,937;74,262;30,067;141,858;39,207;1,91;4,924;1,304;2,46;1
fire_0157.jpg;85;75;88,293;54,806;34,41;16,256;81,11;27,659;149,36;36,022;1,841;4,341;1,302;2,216;1
fire_0157.jpg;86;96;111,308;77,287;35,299;20,539;110,947;51,309;187,678;57,056;1,692;5,317;1,112;2,778;1
fire_0157.jpg;87;93;110,734;76,079;35,622;17,98;110,382;50,657;186,198;56,017;1,687;5,227;1,106;3,115;1
fire_0157.jpg;88;71;85,576;64,181;23,08;13,676;79,085;32,439;154,563;49,102;1,954;6,697;1,514;3,59;1
fire_0157.jpg;89;40;50,158;39,123;18,293;10,091;43,248;20,291;88,933;38,879;2,056;4,862;1,916;3,853;0
fire_0157.jpg;90;53;59,117;26,801;36,085;10,993;51,416;13,059;89,85;18,143;1,748;2,49;1,389;1,65;0
fire_0157.jpg;91;64;74,241;36,135;42,61;12,894;63,866;16,637;116,246;24,525;1,82;2,728;1,474;1,902;1
fire_0157.jpg;92;57;71,695;50,085;31,618;13,628;64,488;30,936;118,981;49,887;1,845;3,763;1,613;3,661;1
fire_0157.jpg;93;50;57,531;29,413;31,928;11,513;49,733;14,251;90,931;20,686;1,828;2,848;1,452;1,797;1
fire_0157.jpg;94;66;78,741;46,389;36,013;15,27;69,728;22,752;130,482;33,482;1,871;3,623;1,472;2,193;1
fire_0157.jpg;95;59;69,394;46,744;31,549;17,05;61,923;28,433;114,709;43,752;1,852;3,636;1,539;2,566;1
fire_0157.jpg;96;56;74,28;56,654;28,606;15,887;67,36;35,556;126,874;56,677;1,884;4,435;1,594;3,568;1
fire_0157.jpg;97;59;71,483;50,045;28,142;15,516;63,698;27,716;122,608;44,179;1,925;4,357;1,594;2,847;1
fire_0157.jpg;98;37;47,671;33,136;21,499;10,342;40,293;16,828;81,221;32,231;2,016;3,778;1,915;3,116;0
fire_0157.jpg;99;32;35,796;20,503;22,539;10,166;30,258;12,611;54,59;20,955;1,804;2,422;1,662;2,061;0
fire_0159.jpg;0;16;20,979;16,608;4,094;1,05;15,518;1,403;43,323;3,198;2,792;10,581;2,279;3,045;0
fire_0159.jpg;1;18;23,897;20,421;2,845;1,757;17,662;1,764;51,184;4,27;2,898;17,992;2,421;2,43;0
fire_0159.jpg;2;20;28,204;24,732;2,941;1,157;20,174;1,292;61,496;4,573;3,048;20,911;3,538;3,952;0
fire_0159.jpg;3;22;37,348;35,89;3,397;2,401;25,146;6,848;83,502;19,489;3,321;24,583;2,846;8,116;0
fire_0159.jpg;4;31;44,4;40,668;4,061;3,224;30,587;6,231;98,552;12,723;3,222;24,269;2,042;3,946;0
fire_0159.jpg;5;27;36,748;31,071;5,44;1,887;26,298;2,583;78,507;7,265;2,985;14,431;2,812;3,85;0
fire_0159.jpg;6;26;36,337;29,96;6,198;3,29;26,594;5,333;76,218;7,736;2,866;12,296;1,45;2,352;0
fire_0159.jpg;7;36;45,202;30,005;14,046;2,389;36,11;2,355;85,448;4,08;2,366;6,083;1,732;1,708;0
fire_0159.jpg;8;36;45,622;29,644;15,101;1,893;36,163;1,61;85,603;3,252;2,367;5,669;2,021;1,718;0
fire_0159.jpg;9;33;41,301;27,585;12,797;1,954;32,896;1,907;78,211;5,463;2,378;6,112;2,865;2,797;0
fire_0159.jpg;10;15;22,564;19,402;3,349;1,481;15,522;1,855;48,822;3,926;3,145;14,579;2,117;2,652;0
fire_0159.jpg;11;19;26,247;24,035;1,726;1,148;18,384;1,679;58,63;4,135;3,189;33,961;2,463;3,601;0
fire_0159.jpg;12;28;41,137;38,152;4,056;2,726;29,302;7,55;90,051;19,867;3,073;22,202;2,631;7,287;0
fire_0159.jpg;13;57;80,774;73,856;5,918;6,024;67,854;35,487;168,549;39,924;2,484;28,479;1,125;6,628;1
fire_0159.jpg;14;45;78,997;78,245;4,483;5,526;67,208;39,382;165,301;60,378;2,46;36,871;1,533;10,925;1
fire_0159.jpg;15;31;43,124;37,818;4,37;2,152;30,749;1,724;94,253;3,718;3,065;21,57;2,157;1,727;0
fire_0159.jpg;16;31;42,819;37,362;4,482;2,282;30,69;2,379;93,285;3,642;3,04;20,815;1,531;1,596;0
fire_0159.jpg;17;38;48,399;36,042;11,082;2,7;37,254;2,485;96,861;4,28;2,6;8,741;1,722;1,585;0
fire_0159.jpg;18;35;47,057;35,597;10,4;2,132;35,957;2,587;94,814;6,511;2,637;9,117;2,517;3,054;0
fire_0159.jpg;19;33;43,397;32,244;10,726;2,986;32,952;3,517;86,514;7,886;2,625;8,065;2,242;2,641;0
fire_0159.jpg;20;16;28,113;27,962;2,552;4,178;16,843;5,135;64,942;12,848;3,856;25,448;2,502;3,075;0
fire_0159.jpg;21;18;28,912;28,08;1,552;1,447;18,082;2,027;67,102;5,904;3,711;43,236;2,913;4,08;0
fire_0159.jpg;22;34;48,125;44,493;2,851;2,113;34,195;4,357;107,33;12,908;3,139;37,644;2,963;6,11;0
fire_0159.jpg;23;107;106,529;93,798;5,378;7,097;107,616;58,285;206,592;51,975;1,92;38,417;0,892;7,324;1
fire_0159.jpg;24;128;125,825;99,726;8,003;8,944;139,659;59,531;229,811;36,404;1,646;28,715;0,612;4,07;1
fire_0159.jpg;25;38;54,048;50,486;2,502;2,564;39,89;7,875;119,752;20,084;3,002;47,855;2,55;7,832;0
fire_0159.jpg;26;32;46,588;42,035;3,49;2,571;33,28;4,559;102,995;7,552;3,095;29,515;1,656;2,938;0
fire_0159.jpg;27;41;54,565;42,595;10,082;4,206;42,525;6,614;111,088;7,94;2,612;11,019;1,2;1,888;0
fire_0159.jpg;28;41;54,424;46,705;6,843;4,768;40,931;7,928;115,498;16,804;2,822;16,878;2,12;3,524;1
fire_0159.jpg;29;30;42,513;36,146;6,339;3,611;30,622;4,971;90,576;11,036;2,958;14,288;2,22;3,056;0
fire_0159.jpg;30;24;39,162;39,448;2,59;3,57;24,446;7,715;90,45;20,29;3,7;34,917;2,63;5,683;0
